rank,amount
314583,100.0
314584,201.2
314585,36.74
314586,50.0
314587,100.0
314588,100.0
314589,100.0
314590,100.0
314591,20.12
314592,20.12
314593,35.0
314594,250.0
314595,251.42
314596,50.0
314597,100.0
314598,283.1
314599,59.62
314600,40.0
314601,500.0
314602,34.65
314603,25.0
314604,50.0
314605,100.0
314606,250.0
314607,25.0
314608,201.2
314609,250.0
314610,500.0
314611,25.0
314612,250.0
314613,100.0
314614,100.0
314615,20.12
314616,12.0
314617,75.0
314618,100.0
314619,50.0
314620,201.2
314621,100.0
314622,100.0
314623,199.0
314624,201.2
314625,100.0
314626,100.0
314627,20.12
314628,50.0
314629,100.0
314630,100.0
314631,100.0
314632,100.0
314633,50.0
314634,50.0
314635,201.2
314636,25.0
314637,100.0
314638,100.0
314639,201.2
314640,100.0
314641,500.0
314642,201.2
314643,100.0
314644,100.0
314645,100.0
314646,376.0
314647,150.0
314648,1000.0
314649,201.2
314650,20.12
314651,25.0
314652,201.2
314653,100.0
314654,250.0
314655,201.2
314656,201.2
314657,1500.0
314658,1000.0
314659,100.0
314660,201.2
314661,50.0
314662,150.0
314663,500.0
314664,100.0
314665,100.0
314666,20.12
314667,25.0
314668,25.0
314669,50.0
314670,100.0
314671,100.0
314672,100.0
314673,50.0
314674,50.0
314675,25.0
314676,100.0
314677,500.0
314678,500.0
314679,500.0
314680,50.0
314681,100.0
314682,50.0
314683,50.0
314684,50.0
314685,25.0
314686,100.0
314687,400.0
314688,36.0
314689,250.0
314690,100.0
314691,100.0
314692,50.0
314693,50.0
314694,91.5
314695,100.0
314696,250.0
314697,500.0
314698,10.11
314699,100.0
314700,500.0
314701,100.0
314702,100.0
314703,70.12
314704,200.0
314705,100.0
314706,1000.0
314707,201.2
314708,201.2
314709,50.0
314710,12.5
314711,46.1
314712,25.5
314713,100.0
314714,50.0
314715,54.0
314716,25.0
314717,50.0
314718,50.0
314719,201.2
314720,100.0
314721,500.0
314722,100.0
314723,201.2
314724,250.0
314725,201.2
314726,201.2
314727,201.2
314728,201.2
314729,250.0
314730,50.0
314731,50.0
314732,50.0
314733,50.0
314734,50.0
314735,300.0
314736,100.0
314737,100.0
314738,50.0
314739,100.0
314740,50.0
314741,100.0
314742,100.0
314743,25.0
314744,100.0
314745,250.0
314746,500.0
314747,201.2
314748,25.0
314749,201.2
314750,90.0
314751,100.0
314752,20.12
314753,100.0
314754,100.0
314755,20.12
314756,500.0
314757,177.3
314758,250.0
314759,201.2
314760,100.0
314761,100.0
314762,20.12
314763,12.82
314764,1000.0
314765,100.0
314766,500.0
314767,500.0
314768,100.0
314769,1000.0
314770,201.2
314771,25.0
314772,25.0
314773,100.0
314774,25.0
314775,50.0
314776,100.0
314777,100.0
314778,100.0
314779,100.0
314780,50.0
314781,100.0
314782,100.0
314783,100.0
314784,200.0
314785,25.0
314786,1000.0
314787,100.0
314788,25.0
314789,25.0
314790,250.0
314791,100.0
314792,50.0
314793,420.0
314794,100.0
314795,250.0
314796,25.0
314797,100.0
314798,250.0
314799,100.0
314800,75.0
314801,250.0
314802,200.0
314803,100.0
314804,200.0
314805,50.0
314806,20.0
314807,25.0
314808,100.0
314809,500.0
314810,500.0
314811,500.0
314812,400.0
314813,100.0
314814,50.0
314815,100.0
314816,20.12
314817,50.0
314818,12.82
314819,50.0
314820,100.0
314821,100.0
314822,100.0
314823,100.0
314824,201.2
314825,500.0
314826,25.0
314827,250.0
314828,250.0
314829,53.5
314830,250.0
314831,250.0
314832,50.0
314833,250.0
314834,25.0
314835,100.0
314836,50.0
314837,50.0
314838,100.0
314839,100.0
314840,500.0
314841,200.0
314842,50.0
314843,25.0
314844,190.65
314845,50.0
314846,100.0
314847,100.0
314848,84.0
314849,50.0
314850,100.0
314851,50.0
314852,201.2
314853,74.31
314854,50.0
314855,50.0
314856,100.0
314857,100.0
314858,100.0
314859,50.0
314860,50.0
314861,100.0
314862,100.0
314863,50.0
314864,25.0
314865,20.0
314866,20.0
314867,200.0
314868,36.5
314869,100.0
314870,17.76
314871,242.9
314872,23.43
314873,500.0
314874,50.0
314875,500.0
314876,150.0
314877,250.0
314878,100.0
314879,20.12
314880,25.0
314881,50.0
314882,250.0
314883,100.0
314884,10.0
314885,88.5
314886,25.0
314887,250.0
314888,50.0
314889,100.0
314890,50.0
314891,100.0
314892,100.0
314893,50.0
314894,300.0
314895,250.0
314896,250.0
314897,100.0
314898,100.0
314899,100.0
314900,50.0
314901,100.0
314902,28.74
314903,100.0
314904,250.0
314905,50.0
314906,100.0
314907,100.0
314908,50.0
314909,201.2
314910,60.0
314911,40.0
314912,100.0
314913,100.0
314914,100.0
314915,100.0
314916,100.0
314917,100.0
314918,50.0
314919,201.2
314920,10.0
314921,100.0
314922,1200.0
314923,100.0
314924,50.0
314925,100.0
314926,73.66
314927,200.0
314928,100.0
314929,50.0
314930,100.08
314931,100.0
314932,25.0
314933,500.0
314934,100.0
314935,201.2
314936,500.0
314937,100.0
314938,250.0
314939,20.12
314940,50.0
314941,25.0
314942,250.0
314943,201.2
314944,100.0
314945,50.0
314946,25.0
314947,100.0
314948,50.0
314949,100.0
314950,20.12
314951,25.0
314952,75.0
314953,201.2
314954,50.0
314955,25.0
314956,92.24
314957,20.12
314958,50.0
314959,250.0
314960,50.0
314961,25.0
314962,50.0
314963,20.12
314964,201.2
314965,178.48
314966,201.2
314967,201.2
314968,126.58
314969,100.0
314970,1000.0
314971,500.0
314972,100.0
314973,150.0
314974,125.0
314975,100.0
314976,100.0
314977,44.15
314978,100.0
314979,20.12
314980,250.0
314981,201.2
314982,50.0
314983,201.2
314984,500.0
314985,100.0
314986,100.0
314987,201.2
314988,250.0
314989,25.0
314990,100.0
314991,100.0
314992,100.0
314993,500.0
314994,100.0
314995,20.12
314996,500.0
314997,25.0
314998,100.0
314999,100.0
315000,50.0
315001,50.0
315002,500.0
315003,100.0
315004,25.0
315005,20.12
315006,28.55
315007,100.0
315008,50.0
315009,20.12
315010,28.58
315011,1000.0
315012,100.0
315013,250.0
315014,20.12
315015,21.14
315016,100.0
315017,100.0
315018,250.0
315019,100.0
315020,100.0
315021,100.0
315022,50.0
315023,12.5
315024,100.0
315025,100.0
315026,201.2
315027,200.0
315028,100.0
315029,300.0
315030,50.0
315031,50.0
315032,100.0
315033,50.0
315034,250.0
315035,201.2
315036,100.0
315037,25.0
315038,100.0
315039,200.0
315040,100.0
315041,250.0
315042,25.0
315043,20.12
315044,50.0
315045,201.2
315046,201.2
315047,25.0
315048,25.0
315049,100.0
315050,100.0
315051,250.0
315052,250.0
315053,20.12
315054,100.0
315055,20.12
315056,100.0
315057,50.0
315058,100.0
315059,100.0
315060,250.0
315061,150.0
315062,100.0
315063,1512.0
315064,100.0
315065,50.0
315066,201.2
315067,200.0
315068,250.0
315069,10.0
315070,201.2
315071,75.0
315072,20.12
315073,50.0
315074,100.0
315075,250.0
315076,7.5
315077,100.0
315078,50.0
315079,100.0
315080,201.2
315081,100.0
315082,100.0
315083,100.0
315084,25.0
315085,100.0
315086,50.0
315087,20.12
315088,100.0
315089,201.2
315090,25.0
315091,25.0
315092,50.0
315093,500.0
315094,50.0
315095,50.0
315096,100.0
315097,250.0
315098,100.0
315099,100.0
315100,100.0
315101,100.0
315102,50.0
315103,250.0
315104,50.0
315105,100.0
315106,500.0
315107,100.0
315108,201.2
315109,100.0
315110,25.0
315111,30.0
315112,25.0
315113,500.0
315114,25.0
315115,201.2
315116,100.0
315117,500.0
315118,100.0
315119,10.0
315120,25.0
315121,50.0
315122,201.2
315123,100.0
315124,206.1
315125,50.0
315126,75.0
315127,50.0
315128,50.0
315129,50.0
315130,50.0
315131,100.0
315132,201.2
315133,100.0
315134,85.0
315135,250.0
315136,100.0
315137,100.0
315138,100.0
315139,50.0
315140,100.0
315141,100.0
315142,20.12
315143,24.5
315144,20.12
315145,20.12
315146,1000.0
315147,25.0
315148,30.0
315149,100.0
315150,54.5
315151,20.12
315152,25.0
315153,25.0
315154,117.2
315155,64.5
315156,50.0
315157,92.24
315158,39.38
315159,150.0
315160,50.0
315161,201.2
315162,100.0
315163,150.0
315164,100.0
315165,50.0
315166,25.0
315167,250.0
315168,100.0
315169,250.0
315170,167.0
315171,100.0
315176,50.0
315177,250.0
315178,100.0
315179,200.0
315180,250.0
315181,100.0
315182,100.0
315183,201.2
315184,201.2
315185,25.0
315186,25.0
315187,150.0
315188,250.0
315189,50.0
315190,100.0
315191,75.18
315192,425.08
315193,250.0
315194,20.12
315195,100.0
315196,20.12
315197,500.0
315198,100.0
315199,2012.0
315200,250.0
315201,100.0
315202,20.12
315203,1000.0
315204,500.0
315205,25.0
315206,100.0
315207,100.0
315208,50.0
315209,500.0
315210,50.0
315211,200.0
315212,100.0
315213,100.0
315214,50.0
315215,10.0
315216,20.12
315217,100.0
315232,201.2
315233,201.2
315234,50.0
315235,50.0
315236,201.2
315237,201.2
315238,20.12
315239,100.0
315240,100.0
315241,100.0
315242,50.0
315243,25.0
315244,50.0
315245,101.8
315246,150.0
315247,100.0
315248,100.0
315249,10.0
315250,100.0
315251,150.0
315252,50.0
315253,150.0
315254,500.0
315255,201.2
315256,100.0
315257,50.0
315258,201.2
315259,500.0
315260,20.0
315261,200.0
315264,100.0
315265,56.74
315266,25.0
315267,201.2
315268,24.5
315269,100.0
315270,100.0
315271,201.2
315272,50.0
315273,100.0
315274,43.66
315275,201.2
315276,201.2
315277,75.0
315282,50.0
315283,100.0
315284,25.0
315285,20.12
315286,150.0
315287,20.12
315288,100.0
315289,218.1
315290,250.0
315291,201.2
315292,100.0
315293,100.0
315294,100.0
315295,20.0
315296,250.0
315297,20.12
315298,120.12
315299,100.0
315300,100.0
315301,100.0
315302,100.0
315303,50.0
315304,50.0
315305,1000.0
315306,250.0
315307,100.0
315308,75.0
315309,50.0
315310,100.0
315311,100.0
315312,50.0
315313,100.0
315314,100.0
315315,100.0
315316,500.0
315317,100.0
315318,25.0
315319,100.0
315320,201.2
315321,250.0
315322,150.0
315323,20.12
315324,200.0
315325,500.0
315326,53.88
315327,250.0
315328,50.0
315329,50.0
315330,100.0
315331,25.0
315332,250.0
315333,100.0
315334,250.0
315335,50.0
315336,25.0
315337,100.0
315338,100.0
315339,100.0
315340,100.0
315341,50.0
315342,100.0
315343,250.0
315344,100.0
315345,100.0
315346,50.0
315347,600.0
315348,50.0
315349,20.12
315350,500.0
315351,25.0
315352,100.0
315353,25.0
315354,100.0
315355,201.2
315356,50.0
315357,50.0
315358,300.0
315359,100.0
315360,50.0
315361,100.0
315362,100.0
315363,50.0
315364,100.0
315365,100.0
315366,50.0
315367,50.0
315368,100.0
315369,100.0
315370,200.0
315371,250.0
315372,100.0
315373,201.2
315374,50.0
315375,50.0
315376,13.38
315377,20.12
315378,100.0
315379,25.0
315380,100.0
315381,25.0
315382,50.0
315383,50.0
315384,100.0
315385,200.0
315386,50.0
315387,50.0
315388,201.2
315389,50.0
315390,201.2
315391,100.0
315392,878.74
315393,50.0
315394,50.0
315395,35.0
315396,500.0
315397,20.12
315398,100.0
315399,201.2
315400,50.0
315401,201.2
315402,100.0
315403,40.0
315404,250.0
315405,250.0
315406,20.12
315407,20.12
315408,100.0
315409,500.0
315410,100.0
315411,500.0
315412,201.2
315413,48.08
315414,50.0
315415,100.0
315416,50.0
315417,20.12
315418,25.0
315419,100.0
315420,1000.0
315421,500.0
315422,97.3
315423,250.0
315424,50.0
315425,100.0
315426,50.0
315427,25.0
315428,201.2
315429,250.0
315430,50.0
315431,201.2
315432,1000.0
315434,201.2
315435,50.0
315436,100.0
315437,56.58
315438,100.0
315439,50.0
315440,100.0
315441,100.0
315442,100.0
315443,100.0
315444,25.0
315445,191.1
315446,50.0
315447,300.0
315448,25.0
315449,250.0
315450,200.0
315451,50.0
315452,100.0
315453,250.0
315454,100.0
315456,100.0
315457,25.0
315458,47.5
315459,20.12
315460,50.0
315461,50.0
315462,50.0
315463,50.0
315464,50.0
315465,214.2
315466,500.0
315467,25.0
315468,201.2
315469,100.0
315470,125.5
315471,100.0
315472,324.1
315473,38.21
315474,20.12
315475,27.66
315476,250.0
315477,50.0
315478,100.0
315479,250.0
315480,100.0
315481,25.0
315482,100.0
315483,100.0
315484,50.0
315485,50.0
315486,50.0
315487,50.0
315488,100.0
315489,50.0
315490,100.0
315491,500.0
315492,100.0
315493,250.0
315494,50.0
315495,500.0
315496,15.0
315497,25.0
315498,20.12
315499,250.0
315500,500.0
315501,50.0
315502,50.0
315503,25.0
315504,25.0
315505,30.0
315506,50.0
315507,20.12
315508,20.12
315509,25.0
315510,100.0
315511,250.0
315512,201.2
315513,500.0
315514,201.2
315515,201.2
315516,200.0
315517,201.2
315518,100.0
315519,227.67
315520,201.2
315521,100.0
315522,100.0
315523,44.08
315524,500.0
315525,106.74
315526,100.0
315527,16.57
315528,250.0
315529,201.2
315530,1000.0
315531,100.0
315532,20.12
315533,50.0
315534,201.2
315535,1072.1
315536,100.0
315537,100.0
315538,166.28
315539,182.34
315540,100.0
315541,100.0
315542,50.0
315543,100.0
315544,100.0
315545,50.0
315546,67.5
315547,300.0
315548,50.0
315549,100.0
315550,25.0
315551,100.0
315552,100.0
315553,10.0
315554,200.0
315555,50.0
315556,100.0
315557,201.2
315558,100.0
315559,50.0
315560,100.0
315561,100.0
315562,100.0
315563,100.0
315564,50.0
315565,201.2
315566,1500.0
315567,100.0
315568,500.0
315569,181.0
315570,100.0
315571,45.5
315572,2012.0
315573,100.0
315574,100.0
315575,100.0
315576,48.0
315577,100.0
315578,156.32
315579,50.0
315580,220.0
315581,100.0
315582,100.0
315583,100.0
315584,201.2
315585,201.2
315586,50.0
315587,47.58
315588,50.0
315589,50.0
315590,50.0
315591,60.0
315592,100.0
315593,100.0
315594,50.0
315595,250.0
315596,500.0
315597,100.0
315598,100.0
315599,100.0
315600,100.0
315601,500.0
315602,500.0
315603,100.0
315604,100.0
315605,100.0
315606,5.0
315607,47.5
315608,35.08
315609,500.0
315610,25.0
315611,100.0
315612,201.2
315613,201.2
315614,100.0
315615,250.0
315616,100.0
315617,1000.0
315618,150.0
315619,50.0
315620,1000.0
315621,150.0
315622,201.2
315623,201.2
315624,20.83
315625,57.58
315626,201.2
315627,300.0
315628,100.0
315629,50.0
315630,500.0
315631,250.0
315632,100.0
315633,100.0
315634,250.0
315635,50.0
315636,85.3
315637,250.0
315638,100.0
315639,56.5
315640,250.0
315641,100.0
315642,100.0
315643,400.0
315644,500.0
315645,400.0
315646,250.0
315647,100.0
315648,201.2
315649,500.0
315650,500.0
315651,500.0
315652,53.73
315653,201.2
315654,100.0
315655,35.79
315656,2400.0
315657,50.0
315658,100.0
315659,25.0
315660,150.0
315661,50.0
315662,15.58
315663,50.0
315664,50.0
315665,250.0
315666,250.0
315667,201.2
315668,201.2
315669,250.0
315670,100.0
315671,201.2
315672,100.0
315673,201.2
315674,100.0
315675,62.71
315676,25.0
315677,201.2
315678,1000.0
315679,100.0
315680,100.0
315681,201.2
315682,100.0
315683,201.2
315684,201.2
315685,45.0
315686,201.2
315687,201.2
315688,201.2
315689,25.0
315690,107.32
315691,250.0
315692,50.0
315693,50.0
315694,100.0
315695,28.08
315696,100.0
315697,500.0
315698,100.0
315699,100.0
315700,50.8
315701,100.0
315702,25.0
315703,201.2
315704,100.0
315705,50.0
315706,68.75
315707,100.0
315708,25.0
315709,20.12
315710,50.0
315711,250.0
315712,25.0
315713,100.0
315714,100.0
315715,50.0
315716,201.2
315717,50.0
315718,20.12
315719,20.12
315720,50.0
315721,250.0
315722,20.12
315723,44.5
315724,100.0
315725,250.0
315726,1000.0
315727,100.0
315728,100.0
315729,20.12
315730,100.0
315731,50.0
315732,44.5
315733,100.0
315734,201.2
315735,20.12
315736,100.0
315737,201.2
315738,201.2
315739,201.2
315740,100.0
315741,1000.0
315742,75.0
315743,250.0
315744,201.2
315745,10.0
315746,116.34
315747,100.0
315748,150.0
315749,50.0
315750,228.22
315751,100.0
315752,50.0
315753,56.5
315754,100.0
315755,100.0
315756,150.0
315757,100.0
315758,200.0
315759,23.0
315760,100.0
315761,100.0
315762,2000.0
315763,100.0
315764,201.2
315765,250.0
315766,35.0
315767,20.12
315768,25.0
315769,50.0
315770,250.0
315771,20.12
315772,100.0
315773,100.0
315774,100.0
315775,201.2
315776,201.2
315777,25.0
315778,89.7
315779,201.2
315780,50.0
315781,2500.0
315782,25.0
315783,36.5
315784,50.0
315785,250.0
315786,201.2
315787,81.9
315788,50.0
315789,201.2
315790,50.0
315791,25.0
315792,100.0
315793,317.5
315794,100.0
315795,50.0
315796,50.0
315797,201.2
315798,100.0
315799,100.0
315800,65.09
315801,50.0
315802,250.0
315803,98.32
315804,148.0
315805,32.5
315806,201.2
315807,200.0
315808,100.0
315809,100.0
315810,20.12
315811,50.0
315812,100.0
315813,250.0
315814,138.0
315815,201.2
315816,100.0
315817,500.0
315818,201.2
315819,50.0
315820,50.0
315821,250.0
315822,242.04
315823,100.0
315824,25.0
315825,25.0
315826,20.12
315827,100.0
315828,100.0
315829,400.0
315830,175.0
315831,100.0
315832,125.0
315833,25.0
315834,25.0
315835,93.12
315836,250.0
315837,100.0
315838,56.5
315839,250.0
315840,339.5
315841,1000.0
315842,300.0
315843,2000.0
315844,100.0
315845,100.0
315846,100.0
315847,50.0
315848,100.0
315849,100.0
315850,90.4
315851,300.0
315852,100.0
315853,100.0
315854,1000.0
315855,698.8
315856,100.0
315857,25.0
315858,100.0
315859,75.0
315860,201.2
315861,100.0
315862,100.0
315863,50.0
315864,27.5
315865,250.0
315866,201.2
315867,23.66
315868,25.0
315869,250.0
315870,12.5
315871,195.5
315872,42.5
315873,100.0
315874,100.0
315875,50.0
315876,100.0
315877,50.0
315878,100.0
315879,50.0
315880,50.0
315881,50.0
315882,201.2
315883,45.83
315884,100.0
315885,100.0
315886,250.0
315887,100.0
315888,221.5
315889,201.2
315890,100.0
315891,500.0
315892,50.0
315893,100.0
315894,25.0
315895,50.0
315896,25.0
315897,1000.0
315898,100.0
315899,29.5
315900,201.2
315901,61.26
315902,143.44
315903,201.2
315904,250.0
315905,100.0
315906,20.12
315907,100.0
315908,201.2
315909,100.0
315910,100.0
315911,125.0
315912,201.2
315913,201.2
315914,500.0
315915,25.0
315916,25.0
315917,50.0
315918,500.0
315919,25.0
315920,50.0
315921,250.0
315922,25.0
315923,100.0
315924,100.0
315925,99.0
315926,100.0
315927,500.0
315928,100.0
315929,300.16
315930,48.1
315931,300.0
315932,2500.0
315933,500.0
315934,211.5
315935,250.0
315936,201.2
315937,2500.0
315938,201.2
315939,1000.0
315940,250.0
315941,50.0
315942,201.2
315943,512.0
315944,250.0
315945,100.0
315946,20.12
315947,250.0
315948,250.0
315949,250.0
315950,80.34
315951,25.0
315952,50.0
315953,100.0
315954,500.0
315964,500.0
315965,250.0
315967,201.2
315968,250.0
315969,2500.0
315970,500.0
315971,201.2
315972,250.0
315973,400.0
315980,201.2
315981,201.2
315982,500.0
315983,1000.0
315984,500.0
315985,201.2
315986,50.0
315987,100.0
315988,500.0
315989,125.0
315990,100.0
315991,25.0
315992,100.0
315993,250.0
315994,250.0
315995,500.0
315996,329.33
315997,500.0
315998,201.2
315999,201.2
316000,800.0
316001,201.2
316002,500.0
316003,201.2
316004,500.0
316005,250.0
316006,2500.0
316007,99.32
316008,250.0
316009,20.12
316010,25.0
316011,20.12
316012,100.0
316013,201.2
316014,201.2
316015,201.2
316016,201.2
316017,50.0
316018,29.42
316019,100.0
316020,100.0
316021,6.5
316022,100.0
316023,100.0
316024,250.0
316025,73.0
316026,201.2
316027,50.0
316028,50.0
316029,100.0
316030,100.0
316031,50.0
316032,25.0
316033,50.0
316034,105.0
316035,100.0
316036,100.0
316037,1000.0
316038,100.0
316039,50.0
316040,100.0
316041,200.0
316042,50.0
316043,100.0
316044,50.0
316045,500.0
316046,50.0
316047,100.0
316048,25.0
316049,20.12
316050,150.0
316051,25.0
316052,201.2
316053,94.0
316054,250.0
316055,100.0
316056,100.0
316057,25.0
316058,201.2
316059,100.0
316060,400.0
316061,50.0
316062,250.0
316063,250.0
316064,100.0
316065,11.74
316066,100.0
316067,500.0
316068,200.0
316069,200.0
316070,201.2
316071,25.0
316072,50.0
316073,2500.0
316074,250.0
316075,500.0
316076,50.0
316077,250.0
316078,100.0
316079,201.2
316080,201.2
316081,50.0
316082,200.0
316083,100.0
316084,500.0
316085,201.2
316086,500.0
316087,300.0
316088,500.0
316089,201.2
316090,500.0
316091,500.0
316092,201.2
316093,201.2
316094,201.2
316095,250.0
316096,250.0
316097,201.2
316098,201.2
316099,1000.0
316100,500.0
316101,100.0
316102,1000.0
316103,50.0
316104,100.0
316105,500.0
316106,100.0
316107,250.0
316108,203.7
316109,201.2
316110,500.0
316111,500.0
316112,250.0
316113,250.0
316114,250.0
316115,500.0
316116,1000.0
316117,250.0
316118,1000.0
316119,500.0
316120,1750.0
316121,100.0
316122,100.0
316123,250.0
316124,201.2
316125,200.0
316126,250.0
316127,2000.0
316128,350.0
316129,2012.0
316130,500.0
316131,250.0
316132,250.0
316133,100.0
316134,100.0
316135,201.2
316136,50.0
316137,300.0
316138,100.0
316139,205.4
316140,100.0
316141,100.0
316142,100.0
316143,250.0
316144,100.0
316145,100.0
316146,20.12
316147,250.0
316148,201.2
316149,201.2
316150,100.0
316151,100.0
316152,201.2
316153,25.0
316154,110.0
316155,50.0
316156,100.0
316157,50.0
316158,50.0
316159,100.0
316160,100.0
316161,46.5
316162,100.0
316163,201.2
316164,100.0
316165,1439.64
316166,100.0
316167,100.0
316168,50.0
316169,250.0
316170,10.0
316171,20.12
316172,40.0
316173,500.0
316174,50.0
316175,18.0
316176,200.0
316177,201.2
316178,20.12
316179,100.0
316180,10.0
316181,409.5
316182,500.0
316183,100.0
316184,44.88
316185,1500.0
316186,50.0
316187,201.2
316188,300.0
316189,100.0
316190,500.0
316191,100.0
316192,100.0
316193,201.2
316194,400.0
316195,2500.0
316196,100.0
316197,201.2
316198,25.0
316199,250.0
316200,2500.0
316201,500.0
316202,500.0
316203,2500.0
316204,100.0
316205,100.0
316206,100.0
316207,250.0
316208,550.91
316209,202.82
316210,150.0
316211,2500.0
316212,100.0
316213,2500.0
316214,80.0
316215,100.0
316216,25.0
316217,50.0
316218,500.0
316219,201.2
316220,201.2
316221,201.2
316222,1000.0
316223,250.0
316224,201.2
316225,250.0
316226,2000.0
316227,201.2
316228,201.2
316229,250.0
316230,500.0
316231,200.0
316232,500.0
316233,201.2
316234,201.2
316235,500.0
316236,500.0
316237,500.0
316238,250.0
316239,100.0
316240,1000.0
316241,50.0
316242,500.0
316243,203.0
316244,201.2
316245,300.0
316246,250.0
316247,250.0
316248,201.2
316249,201.2
316250,300.0
316251,250.0
316252,201.2
316253,250.0
316254,1000.0
316255,250.0
316256,201.2
316257,201.2
316258,201.2
316259,201.2
316260,244.25
316261,518.41
316262,201.2
316263,201.2
316264,50.0
316265,250.0
316266,63.38
316267,1000.0
316268,500.0
316269,100.0
316270,100.0
316271,200.0
316272,250.0
316273,201.2
316274,201.2
316275,250.0
316276,500.0
316277,1000.0
316278,500.0
316279,250.0
316280,250.0
316281,500.0
316282,50.0
316283,50.0
316284,9.99
316285,100.0
316286,50.0
316287,100.0
316288,50.0
316289,500.0
316290,20.12
316291,500.0
316292,250.0
316293,250.0
316294,25.0
316295,100.0
316296,25.0
316297,100.0
316298,201.2
316299,100.0
316300,500.0
316301,250.0
316302,43.16
316303,100.0
316304,250.0
316305,50.0
316306,175.0
316307,201.2
316308,500.0
316309,9.99
316310,201.2
316311,37.5
316312,200.48
316313,1000.0
316314,100.0
316315,100.0
316316,100.0
316317,200.0
316318,250.0
316319,500.0
316320,100.0
316321,250.0
316322,20.25
316323,164.32
316324,100.0
316325,30.0
316326,100.0
316327,201.2
316328,8.66
316329,25.0
316330,50.0
316331,100.0
316332,100.0
316333,141.8
316334,57.0
316335,100.0
316336,250.0
316337,250.0
316338,2000.0
316339,200.0
316340,30.0
316341,100.0
316342,250.0
316343,100.0
316344,500.0
316345,50.0
316346,100.0
316347,250.0
316348,250.0
316349,500.0
316350,250.0
316351,25.0
316352,100.0
316353,201.2
316354,100.0
316355,1000.0
316356,50.0
316357,2500.0
316358,100.0
316359,39.04
316360,201.2
316361,50.0
316362,250.0
316363,201.2
316364,100.0
316365,200.0
316366,201.2
316367,100.0
316368,250.0
316369,201.2
316370,250.0
316371,201.2
316372,201.2
316373,250.0
316374,1847.6
316375,1000.0
316376,201.2
316377,250.0
316378,108.0
316379,100.0
316380,201.2
316381,427.64
316382,25.0
316383,200.0
316384,201.2
316385,250.0
316386,1000.0
316387,201.2
316388,201.2
316389,250.0
316390,500.0
316391,201.2
316392,201.2
316393,201.2
316394,234.56
316395,500.0
316396,300.0
316397,500.0
316398,201.2
316399,201.2
316400,250.0
316401,600.25
316402,500.0
316403,1000.0
316404,250.0
316405,201.2
316406,250.0
316407,201.2
316408,250.0
316409,201.2
316410,201.2
316411,201.2
316412,100.0
316413,50.0
316414,250.0
316415,20.0
316416,50.0
316417,120.0
316418,200.0
316419,500.0
316420,250.0
316421,500.0
316422,201.2
316423,250.0
316424,500.0
316425,250.0
316426,500.0
316427,172.5
316428,37.5
316429,201.2
316430,150.0
316431,20.12
316432,5.0
316433,201.2
316434,50.0
316435,50.0
316436,100.0
316437,100.0
316438,100.0
316439,100.0
316440,500.0
316441,25.0
316442,500.0
316443,50.0
316444,201.2
316445,83.06
316446,19.5
316447,201.2
316448,100.0
316449,50.0
316450,250.0
316451,100.0
316452,100.0
316453,250.0
316454,250.0
316455,50.0
316456,88.3
316457,20.12
316458,20.12
316459,600.0
316460,201.2
316461,100.0
316462,25.0
316463,50.0
316464,100.0
316465,50.0
316466,100.0
316467,100.0
316468,50.0
316469,120.12
316470,100.0
316471,50.0
316472,100.0
316473,2000.0
316474,1000.0
316475,400.0
316476,100.0
316477,201.2
316478,100.0
316479,200.0
316480,100.0
316481,100.0
316482,100.0
316483,500.0
316484,250.0
316485,1000.0
316486,100.0
316487,250.0
316488,2012.0
316489,100.0
316490,50.0
316491,201.2
316492,40.0
316493,201.2
316494,100.0
316495,100.0
316496,25.0
316497,100.0
316498,100.12
316499,53.0
316500,85.5
316501,50.0
316502,250.0
316503,201.2
316504,250.0
316505,2500.0
316506,500.0
316507,250.0
316508,500.0
316509,250.0
316510,21.0
316511,100.0
316512,2500.0
316513,500.0
316514,205.0
316515,300.0
316516,201.2
316517,500.0
316518,201.2
316519,100.0
316520,201.2
316521,180.0
316522,100.0
316523,500.0
316524,500.0
316525,250.0
316526,250.0
316527,1400.0
316528,201.2
316529,201.2
316530,201.2
316531,201.2
316532,250.0
316533,201.2
316534,250.0
316535,500.0
316536,201.2
316537,201.2
316538,201.2
316539,1000.0
316540,2500.0
316541,201.2
316542,201.2
316543,250.0
316544,250.0
316545,201.2
316546,201.2
316547,201.2
316548,100.0
316549,25.0
316550,500.0
316551,100.0
316552,29.5
316553,20.12
316554,35.0
316555,201.2
316556,100.0
316557,100.0
316558,201.2
316559,250.0
316560,361.4
316561,100.0
316562,50.0
316563,100.0
316564,2500.0
316565,2500.0
316566,201.2
316567,201.2
316568,201.2
316569,500.0
316570,280.0
316571,250.0
316572,100.0
316573,100.0
316574,500.0
316575,100.0
316576,25.0
316577,201.2
316578,100.0
316579,201.2
316580,25.0
316581,201.2
316582,198.76
316583,50.0
316584,25.0
316585,199.0
316586,150.0
316587,20.0
316588,100.0
316589,20.12
316590,72.5
316591,300.0
316592,103.5
316593,500.0
316594,201.2
316595,50.0
316596,50.0
316597,169.0
316598,30.0
316599,500.0
316600,100.0
316601,500.0
316602,100.0
316603,50.0
316604,1090.67
316605,201.2
316606,250.0
316607,25.0
316608,100.0
316609,100.0
316610,500.0
316611,500.0
